file,score,grade,issueCount,hardIssueCount,issueCodes,hardIssueCodes
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/dictionaries/chart_types.en.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/dictionaries/chart_types.pt.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/closers.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/error_explanations.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/fallback_messages.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/help_microcopy.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/jargon_control.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/openers.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/safety_tone_overrides.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/compose/transition_phrases.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/abbreviations/accounting.en.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/abbreviations/accounting.pt.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/answer_style_bank.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/disclaimer_policy.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/doc_type_catalog.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_account_reconciliation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_accrual_rollforward.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_accruals_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_amortization_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_ap_aging.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_ar_aging.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_audit_confirmation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_audit_workpaper.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_bank_rec.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_bank_reconciliation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_budget_pack.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_capex_register.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_cash_flow.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_cashbook.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_chart_of_accounts.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_controls_narrative.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_credit_card_reconciliation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_depreciation_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_financial_statement.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_fixed_asset_register.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_forecast_pack.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_foreign_currency.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_general_ledger.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_gl_export.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_intercompany_reconciliation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_inventory_valuation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_inventory_valuation_report.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_invoice_register.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_je_support.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_journal_entry_adjusting.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_journal_entry_support.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_lease_accounting_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_leasing_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_management_rep_letter.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_management_representation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_month_end_close.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_payment_run.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_payment_run_report.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_pbc_list.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_prepaid_rollforward.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_prepaids_amortization_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_revenue_recognition.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_revenue_recognition_schedule.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_subledger_customer.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_subledger_vendor.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_tax_reconciliation.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_trial_balance.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_trial_balance_reclass.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_variance_pack.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_workpaper.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/entities/acct_year_end_close.entities.schema.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_account_reconciliation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_accrual_rollforward.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_accruals_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_amortization_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_ap_aging.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_ar_aging.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_audit_confirmation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_audit_workpaper.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_bank_rec.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_bank_reconciliation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_budget_pack.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_capex_register.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_cash_flow.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_cashbook.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_chart_of_accounts.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_controls_narrative.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_credit_card_reconciliation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_depreciation_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_financial_statement.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_fixed_asset_register.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_forecast_pack.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_foreign_currency.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_general_ledger.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_gl_export.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_intercompany_reconciliation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_inventory_valuation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_inventory_valuation_report.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_invoice_register.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_je_support.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_journal_entry_adjusting.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_journal_entry_support.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_lease_accounting_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_leasing_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_management_rep_letter.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_management_representation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_month_end_close.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_payment_run.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_payment_run_report.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_pbc_list.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_prepaid_rollforward.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_prepaids_amortization_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_revenue_recognition.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_revenue_recognition_schedule.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_subledger_customer.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_subledger_vendor.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_tax_reconciliation.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_trial_balance.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_trial_balance_reclass.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_variance_pack.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_workpaper.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/extraction/acct_year_end_close.extraction_hints.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
/Users/pg/Desktop/koda-webapp/backend/src/data_banks/document_intelligence/domains/accounting/doc_types/sections/acct_account_reconciliation.sections.any.json,71,C-,3,0,missing__meta.owner|missing_or_empty__meta.usedBy|missing_or_empty__meta.tests,
